grid_square,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
"51.3765,-0.1705",71.2,86.0,13424.5,0
"51.487,-0.17",87.8,1634.4,19537.2,0
"51.5165,-0.1305",72.4,1272.0,6999.8,0
"51.5335,0.1565",80.7,47.4,13112.2,0
"51.518,0.0135",121.8,371.0,114183.80000000002,0
"51.551,-0.065",175.0,1821.4,17445.8,0
"51.576,0.0465",59.8,0.0,99506.0,0
"51.521,-0.1145",39.4,1514.0,11872.0,0
"51.4555,-0.119",138.6,1912.4,21909.2,0
"51.54,-0.1375",138.1,1154.0,10894.0,0
"51.551,-0.2085",86.8,368.6,14704.2,0
"51.491,-0.1085",164.9,649.8,16563.0,0
"51.582,0.165",43.0,43.6,52972.0,0
"51.4875,-0.112",135.3,2292.8,13352.8,0
"51.5235,-0.0775",44.8,5335.0,22940.6,0
"51.521,-0.163",139.2,2104.8,81538.79999999999,0
"51.4125,-0.304",47.3,425.0,42805.8,0
"51.5135,-0.129",131.8,3331.0,17279.399999999998,0
"51.479,-0.194",156.4,1189.8,15742.2,0
"51.542,-0.1385",138.1,2840.2,30085.2,0
"51.642,0.0545",45.5,3.2,564.8000000000002,0
"51.455,0.091",68.4,7.0,86687.4,0
"51.549,-0.129",131.2,2659.6,27252.8,0
"51.2645,-0.1295",25.7,0.0,31967.8,0
"51.605,-0.082",61.5,152.0,33879.200000000004,0
"51.5835,-0.334",49.8,105.2,10077.8,0
"51.4945,-0.158",127.0,1922.4,14229.8,0
"51.5465,-0.0795",132.9,2672.6,15038.0,0
"51.4905,-0.2235",131.1,4826.2,79036.40000000001,0
"51.4975,-0.22",164.7,1189.0,22074.6,0
"51.4285,0.266",6.0,0.0,125775.2,0
"51.509,-0.0615",82.4,327.4,46758.2,0
"51.585,-0.163",39.2,492.2,16883.4,0
"51.519,-0.228",21.1,92.6,84946.40000000001,0
"51.557,-0.1185",145.6,2281.4,30479.800000000007,0
"51.554,-0.2205",158.8,117.2,10596.999999999998,0
"51.688,0.064",1.0,17.0,21763.4,0
"51.4525,-0.33",50.0,255.2,11331.8,0
"51.281,0.0985",1.7,38.0,15100.6,0
"51.5225,-0.2195",86.8,856.8,18946.0,0
"51.554,-0.111",89.6,2290.0,13890.399999999998,0
"51.708,-0.112",1.3,2.6,491.8,0
"51.557,-0.069",184.6,775.2,15733.8,0
"51.6575,-0.416",31.9,77.4,8986.599999999999,0
"51.533,-0.042",38.7,827.4,14632.0,0
"51.503,-0.079",68.5,2390.6,9417.4,0
"51.647,-0.3595",39.9,32.0,1042.2,0
"51.4205,0.2315",5.4,0.6,101569.0,0
"51.549,-0.0035",19.5,390.4,7688.800000000001,0
"51.4395,-0.102",116.8,217.4,26646.8,0
"51.495,-0.183",182.2,510.0,55052.00000000001,0
"51.4,0.113",29.6,78.6,10862.4,0
"51.4735,-0.377",64.0,60.6,12448.6,0
"51.49,-0.1325",161.2,1678.6,24577.0,0
"51.3915,-0.3085",80.1,397.2,15183.2,0
"51.517,-0.131",72.4,1272.0,6999.8,0
"51.478,-0.0735",157.8,1628.4,24110.6,0
"51.4585,-0.1095",158.0,215.4,2806.4000000000005,0
"51.473,-0.3565",76.0,280.8,26685.8,0
"51.598,-0.1725",20.6,489.4,22167.2,0
"51.4865,-0.1235",84.7,2048.0,40206.2,0
"51.399,-0.385",42.7,15.0,469.8,0
"51.278,-0.514",3.8,2.6,94568.8,0
"51.6615,0.0155",1.0,54.0,16842.600000000002,0
"51.6195,-0.2905",24.1,2.4,27888.000000000004,0
"51.5295,0.035",199.1,107.5,3358.25,0
"51.441,-0.1655",32.3,1129.4,21103.2,0
"51.4655,-0.103",145.3,662.0,13311.2,0
"51.485,-0.069",43.5,2196.4,28988.6,0
"51.634,0.0385",23.7,69.4,13208.4,0
"51.5625,0.068",98.9,746.0,42831.0,0
"51.598,0.152",50.9,100.0,20106.6,0
"51.5495,-0.3165",18.4,128.8,20072.8,0
"51.509,-0.338",100.1,386.8,22518.000000000004,0
"51.5315,-0.171",59.2,228.6,20115.2,0
"51.512,-0.225",21.1,666.0,15157.399999999998,0
"51.5955,-0.294",108.6,74.2,28633.00000000001,0
"51.5435,-0.136",198.8,2840.2,30085.2,0
"51.4725,-0.251",100.3,502.0,11652.4,0
"51.433,-0.268",4.7,51.4,60645.8,0
"51.665,-0.4655",0.9,0.0,176717.0,0
"51.3625,-0.132",88.5,41.6,12823.6,0
"51.4985,-0.158",105.9,1922.4,14229.8,0
"51.2885,0.1975",14.0,40.4,12546.4,0
"51.3075,-0.4765",0.6,0.6,90095.6,0
"51.3845,-0.519",2.0,0.0,177327.8,0
"51.4785,-0.3675",38.9,265.2,46519.4,0
"51.59,-0.017",148.7,105.6,14043.6,0
"51.5655,0.177",33.3,14.2,276.6,0
"51.656,0.068",50.9,19.2,14936.0,0
"51.557,-0.1125",230.8,2290.0,13890.399999999998,0
"51.485,-0.2555",85.5,266.6,26156.4,0
"51.4935,-0.0485",48.3,3271.0,20811.8,0
"51.43,-0.354",84.8,499.8,13485.0,0
"51.2925,0.146",1.1,79.6,5344.4000000000015,0
"51.546,-0.0555",124.0,760.8,15919.599999999995,0
"51.661,-0.305",3.6,7.0,426.4,0
"51.3965,-0.0685",88.5,217.6,13940.6,0
"51.4345,-0.4395",10.6,149.0,12376.6,0
"51.5255,-0.196",253.5,163.25,368.75,0
"51.502,-0.143",14.7,1593.4,15879.2,0
"51.525,-0.1685",280.2,1068.2,81055.20000000001,0
"51.538,0.0335",181.2,107.5,3358.25,0
"51.6535,-0.448",25.9,50.8,11262.999999999998,0
"51.433,-0.418",60.8,204.6,13143.4,0
"51.2635,0.0775",2.2,27.4,11868.8,0
"51.4495,-0.075",61.7,399.6,24377.4,0
"51.432,-0.0895",98.0,226.2,13934.2,0
"51.541,-0.2775",10.1,27.6,97132.2,0
"51.462,-0.2945",112.1,800.8,10877.2,0
"51.4885,-0.136",146.8,1678.6,24577.0,0
"51.532,0.047",229.9,295.2,16200.000000000002,0
"51.519,-0.4995",3.2,12.2,439.00000000000006,0
"51.58,-0.169",11.9,97.2,32294.800000000007,0
"51.4265,-0.0555",97.8,361.6,28466.4,0
"51.5765,-0.0995",27.7,2093.0,29522.0,0
"51.5455,-0.1035",113.4,1074.6,17670.399999999998,0
"51.5145,-0.4305",19.1,1.6,130.6,0
"51.5835,-0.168",39.2,97.2,32294.800000000007,0
"51.673,-0.346",1.3,28.6,45345.6,0
"51.434,-0.1085",125.6,506.8,23621.2,0
"51.541,-0.0015",119.0,399.2,13925.2,0
"51.39,-0.065",96.9,39.2,1681.2,0
"51.523,-0.055",202.7,660.6,16295.4,0
"51.607,-0.2425",24.3,39.6,63261.59999999999,0
"51.5145,-0.0645",174.7,1431.2,18089.4,0
"51.5175,-0.097",112.9,615.8,11955.999999999998,0
"51.564,-0.106",143.6,1440.8,29612.4,0
"51.541,0.0015",88.9,1670.8,15165.4,0
"51.552,-0.075",150.2,3203.8,12730.4,0
"51.399,-0.1645",8.8,152.6,18419.800000000007,0
"51.4985,-0.126",45.3,7622.0,23870.6,0
"51.4165,-0.18",51.3,373.6,20008.0,0
"51.549,-0.1155",119.8,1359.0,18015.0,0
"51.458,0.1935",20.6,159.0,31148.800000000007,0
"51.4145,-0.044",21.6,124.2,14199.0,0
"51.377,0.224",1.4,9.4,15608.0,0
"51.461,-0.162",39.4,1666.6,25420.4,0
"51.53,-0.0805",299.1,3484.4,21752.6,0
"51.524,0.156",8.1,47.4,13112.2,0
"51.5615,0.1755",72.3,14.2,276.6,0
"51.415,-0.36",3.8,95.8,12361.200000000004,0
"51.349,-0.1645",3.7,1.0,102.8,0
"51.4635,-0.134",132.4,3572.6,25292.2,0
"51.514,-0.245",109.8,92.6,84946.40000000001,0
"51.511,-0.019",149.9,283.6,6107.8,0
"51.518,-0.0885",6.3,2387.6,14811.000000000005,0
"51.546,-0.075",142.4,2672.6,15038.0,0
"51.576,-0.2385",24.1,181.5,22429.5,0
"51.6095,0.2625",1.6,0.0,124284.6,0
"51.415,0.0825",6.0,58.4,27156.4,0
"51.643,-0.321",6.5,45.2,18438.0,0
"51.4865,-0.084",270.4,1637.4,24903.2,0
"51.4185,-0.4125",10.2,164.8,20102.4,0
"51.5375,0.029",139.4,107.5,3358.25,0
"51.5025,-0.1485",26.4,1670.8,47150.60000000001,0
"51.343,0.156",2.8,0.0,40156.6,0
"51.568,0.011",79.9,381.0,7303.200000000002,0
"51.4515,-0.1215",145.0,1912.4,21909.2,0
"51.5415,0.002",119.0,1670.8,15165.4,0
"51.358,0.1225",2.0,1.0,23858.2,0
"51.474,-0.0655",93.1,404.66666666666674,12242.666666666664,0
"51.6485,-0.2555",41.4,15.0,54004.0,0
"51.4675,-0.2775",95.8,274.8,20229.6,0
"51.5545,0.052",61.5,605.6,16857.000000000004,0
"51.5155,-0.139",22.9,4262.8,10569.6,0
"51.5165,-0.2095",179.8,2.6,86375.8,0
"51.6075,0.127",2.9,64.0,27540.6,0
"51.5125,-0.0935",6.3,4628.6,8480.0,0
"51.517,-0.22",138.8,92.6,84946.40000000001,0
"51.6185,-0.1425",63.4,119.8,27413.0,0
"51.44,-0.0505",89.5,331.6,22501.4,0
"51.5405,-0.103",177.5,2610.4,15513.4,0
"51.3795,-0.3955",48.9,69.2,861.0,0
"51.4035,-0.3425",3.8,1651.0,41661.20000000001,0
"51.3995,-0.3025",94.3,183.6,13250.4,0
"51.5325,0.117",31.5,71.4,95543.4,0
"51.5895,-0.196",73.5,40.2,99842.8,0
"51.502,-0.124",45.3,7322.0,44809.4,0
"51.5205,-0.156",167.3,433.8,10998.600000000002,0
"51.502,-0.1605",105.9,1675.0,55431.40000000001,0
"51.591,0.034",68.0,89.2,23298.6,0
"51.5075,-0.2045",67.2,186.4,4211.199999999999,0
"51.372,-0.367",14.4,115.0,12074.0,0
"51.5475,-0.2245",129.1,216.6,12626.000000000002,0
"51.6025,0.0455",44.2,55.2,23831.4,0
"51.4965,-0.4475",21.4,0.0,54822.2,0
"51.5125,-0.134",114.7,1317.4,13582.4,0
"51.487,-0.0945",186.2,2632.2,15923.000000000002,0
"51.4945,-0.121",47.7,4499.2,21805.6,0
"51.529,-0.0385",133.1,827.4,14632.0,0
"51.394,0.1285",2.2,78.6,10862.4,0
"51.7015,-0.4205",18.4,19.8,3079.9999999999995,0
"51.59,0.082",70.3,53.6,18179.6,0
"51.3355,-0.4095",3.8,140.2,14188.4,0
"51.583,-0.0775",158.8,197.2,10716.0,0
"51.5205,-0.0875",65.6,2322.2,14758.4,0
"51.5705,-0.1955",83.1,225.0,10488.8,0
"51.427,-0.0405",122.7,335.2,29707.800000000007,0
"51.2925,-0.217",6.5,82.2,37027.4,0
"51.5295,-0.1675",59.2,1276.0,38135.2,0
"51.4775,-0.404",78.8,112.8,34559.200000000004,0
"51.4585,-0.1955",56.8,916.4,29987.2,0
"51.517,-0.0625",174.7,1431.2,18089.4,0
"51.5405,0.0225",139.4,212.4,14170.4,0
"51.651,-0.261",28.1,21.0,15400.2,0
"51.562,-0.108",136.2,1440.8,29612.4,0
"51.5175,-0.431",88.4,1.6,130.6,0
"51.472,0.004",21.0,164.8,14357.0,0
"51.4855,-0.1505",38.7,3111.6,27694.800000000007,0
"51.392,0.1705",46.9,0.8,46911.80000000001,0
"51.61,-0.2785",49.3,159.6,27209.0,0
"51.3235,-0.0425",1.3,75.4,19893.4,0
"51.528,-0.0505",129.3,660.6,16295.4,0
"51.5325,-0.103",114.9,1806.0,18133.8,0
"51.552,-0.084",174.0,1385.6,9278.8,0
"51.3655,-0.3075",70.9,193.6,33060.2,0
"51.496,-0.2445",72.9,1776.8,13259.4,0
"51.551,0.1485",74.3,118.8,12939.399999999998,0
"51.5125,-0.1335",114.7,1317.4,13582.4,0
"51.533,-0.2405",115.4,508.6,25700.6,0
"51.547,-0.191",80.0,8.4,920.0,0
"51.5535,-0.195",182.1,183.2,8797.199999999999,0
"51.552,-0.2185",77.9,117.2,10596.999999999998,0
"51.4325,-0.413",29.3,38.75,6997.5,0
"51.491,-0.404",23.9,80.6,55687.4,0
"51.491,-0.2325",84.5,969.8,22460.2,0
"51.3745,-0.094",36.7,257.0,10447.4,0
"51.4625,-0.1355",168.0,3572.6,25292.2,0
"51.49,-0.104",194.1,3444.0,37644.4,0
"51.545,-0.1265",58.7,645.2,8789.8,0
"51.463,-0.2265",106.9,876.6,19859.8,0
"51.5065,-0.115",59.6,9289.8,27668.8,0
"51.5185,-0.228",21.1,92.6,84946.40000000001,0
"51.4155,-0.1865",102.2,468.4,16021.6,0
"51.612,-0.065",148.3,371.4,14658.8,0
"51.531,-0.1345",67.1,2021.6,12149.8,0
"51.489,-0.1915",137.9,1346.2,14371.2,0
"51.4595,-0.117",123.7,195.2,7630.800000000001,0
"51.6825,-0.4675",0.9,0.0,176717.0,0
"51.5065,-0.2535",57.8,2726.6,16493.399999999998,0
"51.6965,-0.2325",0.5,0.0,137003.40000000002,0
"51.5105,-0.134",22.9,1238.0,13147.2,0
"51.5265,-0.028",345.1,2903.0,37132.2,0
"51.487,-0.0905",186.2,2632.2,15923.000000000002,0
"51.5265,-0.101",189.9,1742.6,12243.4,0
"51.49,-0.1925",235.0,1346.2,14371.2,0
"51.5265,-0.4385",29.7,31.4,2331.6,0
"51.6035,-0.238",24.3,0.0,26512.8,0
"51.517,-0.068",224.9,1431.2,18089.4,0
"51.438,0.0715",22.7,42.4,8481.000000000002,0
"51.4705,-0.3555",76.0,280.8,26685.8,0
"51.5155,-0.08",6.3,483.2,5246.200000000002,0
"51.574,0.197",56.5,152.8,34882.4,0
"51.4955,-0.135",124.5,730.4,7181.0,0
"51.5115,-0.1285",60.7,2368.2,9780.6,0
"51.49,-0.2065",256.4,175.2,91171.6,0
"51.4905,-0.191",235.0,1346.2,14371.2,0
"51.66,-0.264",42.6,104.2,21970.6,0
"51.507,-0.116",59.6,9289.8,27668.8,0
"51.52,-0.159",209.6,265.6,15596.6,0
"51.407,0.026",28.2,4.0,467.4,0
"51.5865,0.0065",20.8,506.6,32283.4,0
"51.4945,0.1335",57.5,64.4,7215.8,0
"51.5345,-0.139",125.3,906.2,13330.8,0
"51.53,-0.095",175.8,1970.0,26777.4,0
"51.655,0.0785",63.1,19.2,14936.0,0
"51.5785,-0.2275",66.6,37.6,59786.99999999999,0
"51.5085,-0.344",12.1,178.0,29745.000000000004,0
"51.5105,-0.041",119.8,23.8,72271.8,0
"51.577,-0.0835",92.6,517.0,18355.800000000007,0
"51.333,-0.415",51.9,119.4,30028.4,0
"51.5155,-0.119",124.3,3112.6,29656.2,0
"51.439,0.05",48.1,72.0,10426.2,0
"51.559,-0.008",158.8,226.0,5330.75,0
"51.505,-0.15",37.4,1670.8,47150.60000000001,0
"51.46,-0.3695",135.7,190.4,13742.4,0
"51.282,-0.354",5.8,3.8,514.9999999999999,0
"51.4925,-0.1665",213.3,559.6,36289.4,0
"51.5855,-0.542",6.1,45.0,11475.0,0
"51.4945,-0.4215",84.0,6.2,322.7999999999999,0
"51.4225,-0.0925",54.9,226.2,13934.2,0
"51.5805,-0.155",27.8,492.2,16883.4,0
"51.4335,0.21",35.6,91.2,15183.8,0
"51.533,-0.2465",13.5,91.8,9895.2,0
"51.5095,-0.0545",106.5,79.25,1813.25,0
"51.511,-0.0185",137.1,283.6,6107.8,0
"51.2595,-0.1985",3.9,47.4,20363.2,0
"51.5325,-0.2035",228.2,344.6,5826.200000000002,0
"51.532,0.0495",153.2,295.2,16200.000000000002,0
"51.559,0.0785",118.0,172.0,38042.6,0
"51.527,-0.492",3.2,12.2,439.00000000000006,0
"51.555,-0.1365",158.0,700.6,13788.2,0
"51.538,0.072",79.1,170.8,24937.2,0
"51.3835,-0.495",38.1,95.0,23487.0,0
"51.55,-0.128",151.4,1071.6,20282.2,0
"51.4915,-0.294",36.1,0.0,87629.0,0
"51.594,-0.2635",62.8,148.2,28113.6,0
"51.585,-0.0785",121.3,197.2,10716.0,0
"51.4205,0.133",5.4,0.0,21544.4,0
"51.547,-0.3905",23.2,36.6,95489.2,0
"51.5405,0.0385",225.9,29.8,337.6,0
"51.5405,-0.14",138.6,1143.8,17637.6,0
"51.5345,-0.205",116.4,344.6,5826.200000000002,0
"51.506,-0.2325",201.2,1314.0,22548.0,0
"51.5565,-0.399",27.2,8.4,514.0,0
"51.4635,-0.216",104.3,1259.8,17573.8,0
"51.4565,-0.219",96.0,517.4,26886.0,0
"51.457,-0.0905",61.7,592.0,14809.999999999998,0
"51.6245,-0.081",65.9,29.2,79212.2,0
"51.2785,-0.1555",2.3,38.8,9174.8,0
"51.5095,-0.026",37.8,79.2,51892.6,0
"51.3085,-0.0845",11.8,32.8,17376.8,0
"51.3775,-0.411",36.4,207.4,13025.4,0
"51.4425,-0.474",23.4,18.2,719.5999999999998,0
"51.563,0.0795",104.8,172.0,38042.6,0
"51.334,-0.5105",16.3,20.8,1603.8,0
"51.6825,-0.269",1.4,1.4,371.2000000000001,0
"51.5355,0.082",80.7,50.6,4380.2,0
"51.717,-0.4575",8.2,0.0,43556.0,0
"51.513,-0.1175",38.2,1913.4,12864.999999999998,0
"51.2975,-0.0705",33.0,11.0,1616.8,0
"51.339,-0.313",4.0,107.0,20768.6,0
"51.5355,-0.1995",174.1,1157.6,18322.6,0
"51.6815,-0.394",72.1,69.2,6105.2,0
"51.444,0.15",15.5,10.2,16855.6,0
"51.345,-0.147",3.7,109.6,20628.6,0
"51.444,-0.5305",5.2,18.0,45644.75,0
"51.465,0.259",3.2,0.0,123816.5,0
"51.4755,-0.037",70.1,2120.8,34912.6,0
"51.4205,-0.5355",7.3,0.0,181275.4,0
"51.516,-0.247",109.8,92.6,84946.40000000001,0
"51.4925,-0.225",55.6,641.0,44806.60000000001,0
"51.599,0.164",58.5,100.0,20106.6,0
"51.5735,0.084",103.2,58.0,55901.6,0
"51.5225,-0.421",55.4,24.75,1225.25,0
"51.3685,-0.006",19.5,115.4,17439.4,0
"51.572,0.129",92.9,160.2,17931.0,0
"51.5995,-0.136",35.6,124.2,14929.4,0
"51.6225,-0.2545",50.7,479.4,66577.6,0
"51.5565,-0.3985",27.2,8.4,514.0,0
"51.4575,0.05",40.7,61.6,16483.2,0
"51.33,-0.1085",34.6,28.8,9639.8,0
"51.542,0.0735",79.1,170.8,24937.2,0
"51.5465,-0.144",172.8,765.2,12591.999999999998,0
"51.453,0.0365",38.5,70.4,36554.2,0
"51.561,0.0835",137.5,172.0,38042.6,0
"51.4755,-0.1925",162.4,1189.8,15742.2,0
"51.514,-0.167",130.6,341.8,1551.2,0
"51.6895,-0.0895",1.3,4.2,987.0,0
"51.5535,-0.36",88.9,34.2,16176.8,0
"51.47,-0.1745",172.9,2879.4,39118.0,0
"51.377,0.1835",1.9,0.8,46911.80000000001,0
"51.2635,-0.27",2.0,169.8,7900.4,0
"51.543,-0.2085",121.6,368.6,14704.2,0
"51.536,-0.0895",142.4,2304.6,15743.2,0
"51.685,0.08",0.7,0.0,122721.6,0
"51.3105,-0.4685",0.6,86.8,22082.800000000007,0
"51.4295,-0.0105",45.1,349.2,36694.6,0
"51.3065,-0.0585",16.0,11.0,1616.8,0
"51.5625,-0.4975",4.3,45.6,40451.0,0
"51.4795,-0.4105",42.2,75.2,16236.4,0
"51.4825,-0.3365",38.5,493.8,13338.4,0
"51.466,-0.375",139.6,133.8,15376.2,0
"51.5335,-0.033",218.9,334.2,10776.2,0
"51.3445,-0.2045",22.2,8.6,1666.6,0
"51.4475,-0.469",60.0,18.2,719.5999999999998,0
"51.4895,-0.1315",161.2,2793.8,35536.8,0
"51.4965,-0.2065",133.7,2639.6,16967.000000000004,0
"51.5175,-0.066",224.9,1431.2,18089.4,0
"51.613,-0.513",3.2,16.4,12239.000000000002,0
"51.4535,-0.3405",35.7,367.8,48643.2,0
"51.538,0.0515",153.7,400.4,23567.0,0
"51.4455,-0.1295",135.9,853.6,31455.0,0
"51.356,-0.4565",17.9,110.4,14728.6,0
"51.633,-0.176",46.8,247.4,27987.0,0
"51.5525,-0.058",344.8,895.6,11607.2,0
"51.5295,0.025",131.1,415.8,18962.6,0
"51.531,-0.4995",6.2,0.0,189142.2,0
"51.4135,-0.1925",111.4,285.8,22864.4,0
"51.6055,-0.4815",22.3,16.4,12239.000000000002,0
"51.5235,-0.1975",191.9,637.4,15705.2,0
"51.4675,-0.1905",145.9,2191.8,41410.8,0
"51.503,-0.441",93.6,100.4,18722.8,0
"51.4505,-0.4415",52.8,91.0,41630.6,0
"51.2855,0.111",1.7,0.0,130464.6,0
"51.4465,-0.1985",85.2,217.6,15243.4,0
"51.4655,-0.1965",89.1,2191.8,41410.8,0
"51.395,-0.0845",48.3,112.4,12814.8,0
"51.5625,0.116",50.9,19.0,1495.6,0
"51.4815,-0.181",183.1,817.6,15024.0,0
"51.409,-0.2145",71.9,215.4,19549.6,0
"51.6775,-0.0515",56.6,52.75,12396.0,0
"51.5365,-0.1425",88.3,1343.0,11041.0,0
"51.4875,0.0175",42.0,365.0,14891.0,0
"51.482,0.065",138.1,12.0,2119.9999999999995,0
"51.5315,-0.2715",10.1,151.0,79001.40000000001,0
"51.692,0.138",0.5,1.2,436.60000000000014,0
"51.5705,-0.07",144.7,1101.0,35161.0,0
"51.5795,-0.0325",154.6,70.2,12088.2,0
"51.4065,-0.3305",3.8,635.2,19248.2,0
"51.654,0.1165",2.3,28.0,15960.4,0
"51.402,-0.434",12.3,30.8,960.2,0
"51.562,-0.498",4.3,45.6,40451.0,0
"51.3345,-0.1125",47.7,41.6,25095.4,0
"51.5415,-0.125",58.7,553.0,13325.399999999998,0
"51.453,0.163",30.5,73.6,16425.2,0
"51.4595,-0.18",117.2,361.4,22842.6,0
"51.58,-0.4385",10.9,81.0,16654.399999999998,0
"51.5275,-0.236",10.7,646.0,25165.6,0
"51.538,-0.3005",31.1,235.0,30264.6,0
"51.6945,-0.447",4.9,0.0,153018.19999999998,0
"51.516,-0.3315",110.3,12.8,509.2,0
"51.301,0.2365",2.1,0.0,48621.4,0
"51.4755,-0.396",84.2,408.2,53150.19999999999,0
"51.358,-0.124",24.9,100.8,32014.0,0
"51.452,0.267",6.5,93.2,18477.2,0
"51.511,-0.057",161.9,327.4,46758.2,0
"51.518,0.013",121.8,371.0,114183.80000000002,0
"51.331,-0.1385",18.7,36.0,12771.8,0
"51.4645,-0.044",100.4,2145.0,39377.4,0
"51.5325,-0.1",134.7,328.8,15681.0,0
"51.421,-0.434",55.1,147.6,32575.2,0
"51.3315,-0.414",58.7,154.0,17548.8,0
"51.6485,-0.03",9.0,81.8,19541.6,0
"51.696,-0.0345",75.8,20.4,23219.4,0
"51.64,0.0665",51.2,0.0,96246.4,0
"51.419,-0.0755",102.8,465.8,17733.2,0
"51.437,-0.3795",56.3,318.2,29344.8,0
"51.49,-0.0555",68.5,305.2,23138.0,0
"51.5205,-0.117",39.4,6494.8,19365.6,0
"51.4515,-0.3185",38.4,288.0,5608.399999999999,0
"51.6395,-0.0115",22.6,36.8,16606.200000000004,0
"51.5285,-0.1275",289.2,2792.6,58088.6,0
"51.633,-0.3",4.9,13.8,24389.6,0
"51.6035,-0.4125",56.6,64.6,27984.8,0
"51.536,-0.5245",13.4,54.8,4572.0,0
"51.481,-0.1385",39.3,6303.4,32342.4,0
"51.3965,-0.5355",2.0,56.8,9639.8,0
"51.376,-0.018",48.5,188.0,20025.0,0
"51.35,-0.3355",15.8,1.2,65088.2,0
"51.5735,0.2175",53.3,86.8,6756.6,0
"51.6725,-0.396",87.6,0.0,71.25,0
"51.665,-0.4055",54.7,10.8,465.6,0
"51.6185,-0.0895",79.2,84.6,19072.8,0
"51.5645,-0.1055",143.6,1440.8,29612.4,0
"51.268,0.1665",5.5,0.8,44757.99999999999,0
"51.4765,-0.099",118.6,2594.6,19925.8,0
"51.388,-0.065",81.4,253.4,23860.4,0
"51.487,0.289",37.1,0.0,20644.800000000007,0
"51.589,-0.03",143.5,183.6,12438.4,0
"51.276,0.185",38.4,18.0,2539.6,0
"51.487,-0.282",101.1,14.8,26561.6,0
"51.5035,-0.382",86.8,214.8,19488.6,0
"51.653,-0.06",18.6,120.8,21733.2,0
"51.4535,0.2455",6.5,2.25,120371.25,0
"51.4565,0.1955",20.6,159.0,31148.800000000007,0
"51.4965,-0.1055",79.2,1146.2,18449.800000000007,0
"51.4105,-0.21",74.6,202.8,3018.4,0
"51.5855,-0.039",169.6,70.2,12088.2,0
"51.616,-0.0855",60.5,152.0,33879.200000000004,0
"51.514,-0.062",210.3,92.0,2197.8,0
"51.429,0.1945",8.4,36.8,18091.0,0
"51.4515,-0.2955",82.8,800.8,10877.2,0
"51.513,-0.355",16.2,40.6,20240.0,0
"51.392,-0.4355",9.5,30.8,960.2,0
"51.347,0.155",1.9,0.0,40156.6,0
"51.5155,-0.0805",6.3,837.2,13788.6,0
"51.5155,-0.3375",86.6,386.8,22518.000000000004,0
"51.5305,0.038",212.0,29.8,337.6,0
"51.485,0.2715",3.2,45.6,30034.4,0
"51.5295,-0.146",31.0,637.6,12262.2,0
"51.5765,-0.098",109.4,2093.0,29522.0,0
"51.6355,-0.485",41.7,71.8,18906.0,0
"51.517,0.032",106.6,304.8,21910.800000000007,0
"51.632,-0.0625",143.2,114.8,51340.2,0
"51.518,-0.153",63.3,433.8,10998.600000000002,0
"51.5905,-0.04",19.1,183.6,12438.4,0
"51.461,-0.1155",108.9,195.2,7630.800000000001,0
"51.6845,0.05",1.0,17.0,21763.4,0
"51.591,-0.165",119.6,268.2,15385.4,0
"51.4685,-0.199",38.8,1258.0,13668.6,0
"51.359,-0.1555",28.7,109.6,20628.6,0
"51.524,-0.0735",100.0,1228.4,14182.2,0
"51.526,-0.46",32.1,45.4,14683.6,0
"51.537,-0.095",142.4,2304.6,15743.2,0
"51.552,-0.258",121.1,23.6,16458.199999999993,0
"51.5095,-0.0475",106.5,165.0,31888.2,0
"51.323,-0.2325",34.9,32.0,14530.4,0
"51.512,-0.0645",210.3,4101.0,2645.6,0
"51.499,-0.199",105.6,2990.8,21507.6,0
"51.378,0.101",38.7,74.4,9335.8,0
"51.559,-0.056",134.2,1128.6,25302.800000000007,0
"51.3855,-0.0405",33.9,5.6,662.4,0
"51.562,-0.3965",84.3,8.4,514.0,0
"51.4985,-0.244",72.9,1776.8,13259.4,0
"51.6195,-0.092",93.7,84.6,19072.8,0
"51.493,-0.225",55.6,641.0,44806.60000000001,0
"51.598,-0.094",147.4,1403.2,23030.6,0
"51.586,-0.231",62.8,57.8,65634.6,0
"51.5865,-0.1335",53.4,186.2,22968.2,0
"51.4615,-0.1745",146.8,485.4,15716.2,0
"51.4475,0.155",36.4,2.0,17815.6,0
"51.582,0.213",41.5,86.8,6756.6,0
"51.313,-0.362",4.7,0.0,151384.6,0
"51.504,-0.0915",90.0,3840.2,16496.4,0
"51.4915,-0.2395",90.5,200.4,118343.4,0
"51.514,-0.1785",177.2,469.0,6654.0,0
"51.5225,0.0575",88.3,274.8,132047.0,0
"51.5795,0.022",47.8,104.8,24241.8,0
"51.5275,-0.3995",61.0,100.4,53037.6,0
"51.4945,-0.1925",194.5,869.2,28808.6,0
"51.47,-0.095",138.2,5006.0,34068.0,0
"51.685,-0.4145",35.9,7.25,8631.0,0
"51.509,-0.1965",182.4,2223.8,26207.4,0
"51.3205,-0.451",0.6,85.8,27316.4,0
"51.396,-0.448",30.6,200.8,11585.600000000002,0
"51.366,-0.089",80.6,82.0,19555.000000000004,0
"51.5005,-0.1805",146.4,3695.2,34274.4,0
"51.53,0.038",212.0,29.8,337.6,0
"51.5415,-0.142",138.6,565.8,7044.5999999999985,0
"51.5095,-0.0875",6.3,2824.2,48377.6,0
"51.556,-0.117",171.9,2281.4,30479.800000000007,0
